name,rating,title,review

Landmarc,40,Delightful,"I went to the bar at the Landmarc with a couple of friends and we had such a delightful time. It was surprisingly reasonable, for the location. Plus our server, John, was charming and totally on the spot."

Landmarc,30,Mediocre,"Place was very busy, bar staff friendly. Menu somewhat limited in choice, food cake out warm, atmosphere was good, but I think this was because it was full"

Landmarc,50,Excellent brunch,Good choices for brunch. From eggs to blts to salads and a few entrees. Bloody Mary’s excellent. Great view of Trump international hotel and an entrance to Central Park. Kid friendly.

Landmarc,40,Always there ran or shine early or late,"At Columbus Circle when you come out of a movie or a show and everything is closed ,you can count on it good food ,bread delicious and food to share"

Landmarc,40,Birthday dinner,Went here for an early dinner as we had small children with us. The wait staff were very efficient and had organized high chairs for them. I ate a steak commended by them and enjoyed it very much. The appetizers were also Delhi cious

Landmarc,40,Excellent,Recently had a very nice dinner with family and friends. Food and service were very good. The waiter recommended a drink to a friend that she didn't enjoy but readily took it back with no question. Lamb Shank was excellent. Would return for another visit.

Landmarc,50,All the Food was Excellent,I had the filet mignon. It was cooked as I asked for it and seasoned perfectly. The sauce for the mussels were so good we asked more bread for dipping. The dessert served was small pastries and all of them were good.

Landmarc,50,Always great AND great for breakfast !,Have been going to this place for quite some time but now found out that they also serve excellent breakfast! Always excellent quality and friendly staff. Great selection of half bottles. Very kids friendly.

Landmarc,40,Texas Lady visit's Landmark Restaurant,"Very trendy restaurant with excellent, eclectic food. Not an expansive menu, but many unusual items. i.e.: crispy sweetbreads, that were delicious. I do not recall if my iced tea was $5.00 or $8.00, but without being offered any refills, either way, it was expensive.  The service was subpar. There were only two other tables seated when we arrived: it was early and not busy. It took almost 10 minutes before our table was approached for a drink order.  Very slow service during dinner. We had to seek our waitress out to get our bill, and again to pay."

Landmarc,50,My favorite,"Every time we come to NYC, we make our way to Landmarc. Great atmosphere, great food. Definitely a favorite."

Landmarc,50,solid restaurant,Went with large group from work. Had almost everything on the menu... Food was very good and although we were a big group service was excellent. If its warm try to seat outside maybe noisy from the street but very pleasant. I had salad and Lamb both were good.

Landmarc,50,"Excellent food, wine, service and atmosphere","We enjoyed a great evening with friends at Landmarc. The wine list was great and we received excellent recommendations from the bar man. Our starters and main courses were also great. The desserts were delicious, but small"

Landmarc,40,Brunch on a Saturday,We went there with our 2 years old because it was listed on google search as kids friendly restaurant. It was! We had brunch outside and changed table in the middle of the meal. Staff did everything happily and brought crayons for my son to keep him occupied. Service was fast and food was good! Only thing I did not like was my drink but other than that an enjoyable experience.

Landmarc,50,"Great wine list and smashing steaks, *****","This place is superb, we've been coming here for several years and it gets better and better. The reasonably priced wine list has gone up a little but that reflects the market and the food is sensibly priced and excellent. I would seriously recommend Landmarc, in fact I have done on may occasions."

Landmarc,30,missed the mark,"you would think if you order a $45 filet they could cook it right. ordered medium well and it came rare. took almost 15 minutes to make it right by this time my wife had finished her meal. they know better,"

Landmarc,20,"Sorry, over-priced and why can't one order wine by the glass???","I live in the neighborhood and was looking for a replacement for our local French spot, Circle Rouge, which has closed. I was hoping Landmarc would fill the void, but it cannot. Circle Rouge was a legit French bistro, with classic entrees and appetizers at a decent price. Landmarc stylistically should be a neighborhood restaurant, but it is over priced and the food does not match the cost. The foie gras terrine was nice, and the chèvre profiteroles also were good, but for $13, the profiteroles were over priced. I enjoyed my Nicoise salad, but the fact that we had to order wine by the half or whole bottle nearly destroyed the experience. I like white, my husband likes red. Why can't we each get a glass of what we prefer? The fact that this restaurant only serves half or whole bottles of wine is ridiculous. I ended up ordering a whole bottle, rather than two halves, because it would have been absurdly expensive to order two half bottles. I have never seen a restaurant that does not offer wine by the glass. Stupid. Not to mention the fact that my husband's entree, the lamb chops, cost $37 but did not come with vegetables and a starch. So we had to order potatoes as a side dish. To top it off, the kitchen (or the waitress) screwed up and we had to wait before the potatoes we ordered as a side dish were delivered. This isn't a steak place, but is supposed to be a French restaurant. Who would have thought that we needed to order sides separately? Can't a $37 plate of food include vegetable and a starch? Not to mention that the lamb chops were very fatty. So, in sum, totally not impressed and will not go back. Can't believe this place has been in business since 2004."

Landmarc,20,very disappointing,"service is terrible, food mediocre, overall a very disappointing experience. they ignored us for at least 20 minutes, then we had to call them twice to get them to bring the wine we had ordered. the (white) wine finally arrived but was not cold. the food was way below average - their lamb burger was tough and not tasty at all, the fries clearly not home made, and the service unprofessional and uncaring throughout the dinner. never going back."

Landmarc,50,Rainy Day Lunch for Two,"In NY to visit with a dear friend, we arrived just in time for the business lunch crowd on a cold and rainy day with no reservation - and got a terrific table. Our waiter was outstanding - smart, articulate, professional and knowledgeable, he made wonderful food and wine recommendations. The food was outstanding - creative, seasonal, expertly prepared and absolutely delicious. From start to finish, a wonderful experience!"

Landmarc,20,Poor for the Price,"Calamari over cooked and chewy, skirt steak salad was oily and gelatinous and sweetbreads were overcooked. On the plus side, the service was good. For the price we paid, it was a very poor value meal."

Landmarc,50,Very good Burger and Steaks,"One of the best Burger and Steaks here! The steaks are very good, but you have to order the steak ""medium rare"". Then it's very delicious 👌🏻"

Le Bernardin,30,Don’t waste your money!,"Quite a bizarre experience at Le Bernadin and we were really looking forward to the evening.  I’ll start with the actual dining room. Underwhelming, large and the layout gives you the feeling that you’re in a dining hall rather than an intimate exclusive restaurant.  The food. We had the full tasting menu with wine pairing. The bread was awful. I always look forward to the bread because usually in good restaurants you get good bread. The so called baguettes could’ve been a frozen one from Lidl. In fact that would be insulting to Lidl. Extremely poor quality.  Most of the dishes excluding the mains of Fluke and Halibut were delicious pretty much a 10/10. The two main dishes however were a big fail. Seriously not good at all.  What was almost shocking about this restaurant was the service. Ok, it was like a well oiled machine. You didn’t want for anything and everyone went around their business perfectly in sync but with absolutely ZERO interaction with us. Rushed, clinical, robotic, cold and unsmiling. Totally bizarre. We had a 8-10 course dinner and we were in and out in less than two hours. We would NEVER come back here again. For 1200dollars there are a million and one other restaurants to go to for a quarter of the price and sensational service and food. Can’t believe you have 3 stars."

Le Bernardin,50,Worth the Trip.,"It had been twenty years since the last visit  Anticipation fueled my food lust and heightened  the trip to NYC leaving me eager to feel and taste.  It’s a pleasure and a satisfaction to be seated and  made ready to enjoy. The table top screams the  confidence of the house and the French cuisine does the  same. Whether it’s the stunning Caviar or perfect Fluke  the plate grabs the imagination. The table took the  menu which leaves freedom to converse and critique.  By the end of the eight plates almost every point of  light had been touched and savored. Impeccable.  There is a dryness though to service that slips into an  almost flat finale. It is hard to maintain. This however  is Le Bernardin so it’s expected. This is the restaurant  that the French hold dear and champion for all time.  My first such restaurant was La Table des Cordeliers  in Condom, Gers, France in 1976. Rarely do I get to be  reminded of that place and that time. I do by Le Bernardin."

Le Bernardin,40,Not three stars,"I was underwhelmed by the restaurant. Maybe it is the black bass I ordered, but it is just like any fish in any fine dining restaurant. I was expecting to be wowed in the three michelin star restaurant. My partner, she tasted sand in her scallop, which is unacceptable. I don't know, maybe my expectations are too high."

Le Bernardin,50,Fabulous!,"We had lunch and what a lunch! Tasting menu with wine pairings, everything flows and dances in your mouth.  From the halibut and the langoustine to the scallops and the Maine lobster, it is just divine!  Enough with the food, it is too good to describe, you need to experience it!  The service is spectacular. From the front door to the table, it is a sumptuous ballet of professional minds.  There is a reason Le Bernardin has 3 stars, it is perfect!"

Le Bernardin,50,Barbara turned a 3 star into a 4 star,We opted for Le Bernadin for my birthday. There is simply no place better with fish. Today was no exception. The food and service was outstanding.  I hesitated to write this since it seems only negative reviews are marked helpful. But I had to tell someone about our sommelier Barbara. Her contribution (and the wines) put the meal over the top. We had the 8 course tasting menu with wine. Barbara said we would each get the equivalent of a bottle of wine. She sensed this was more wine than we would want and said she could pare it back and still match it up. So we had our champagne followed by magical pairings and were still able to walk out. All 3 stars have great food. What sets them apart is the”of course you can” attitude as  exemplified by Barbara. She sensed what we wanted and made it happen.

Le Bernardin,40,A 'reluctant' Michelin 3* offering inconsistent dishes from spectecular to just so-so!,"Michelin 3 stars, New York Times 4 stars, La Liste joint #1 Restaurant in the World, San Pellegrino World’s Best 50 Restaurant List……….etc, etc.    Since its opening over 3 decades ago, continuous culinary accolades and awards had been pouring in for this New York gastronomic temple. As such, with such stellar credentials, to most of the gourmands in our party, a meal at this iconic institution has become the most anticipated foodie event of the year, if not in their young life?!    For lunch, two dining options were offered. First, a full blown USD300+, 8 course chef tasting menu that the whole table has to participate in. Alternatively, a protracted, reduced 3 course table d’hote made up the other option. Though it would be enticing to savor so many of Chef Ripert’s creations all at once, however, to Rosy, having an 8 course tasting menu so early in the day was too much of a daunting task. Consequently, the entire party settled for the reduced course alternative.    Our selected luncheon option followed a formidable and challenging format. For the first course, patrons were requested to pick a single dish from a list of nearly 20 imaginative, mouth watering and unique, ‘almost raw or barely touched‘, seafood creations. For the main course, 8 ‘lightly cooked’ seafood and fish masterpieces were offered. Man! So many selections to choose from!..talk about information overload and tough decisions making!..Maybe a nice task for ChatGPT?! Ha!    Our fun yet frustrating evaluation and selective process yielded the following first, main and dessert course options:    AMUSE BOUCHE:    Salmon Rillette; Sourdough Bread Crisp.  BREAD SERVICE:    4 Bread Samples ( Brioche, Baguette, Walnut & Raisins……plus  Normandy Butter )  FIRST COURSE:    Shellfish Medley  Uni, Razor Clams, Langoustine, Mirugai, Shrimp Custard, Smoked  Pork Dashi Broth.  Bacalao  Warm Bacalao Escabeche under a cloud of Saffron Brandade  MAIN COURSE    Dover Sole  Pan roasted Dover Sole, Green Olives, Toasted Almonds, Aged  Sherry Wine Emulsion.  Fluke  Pan seared Fluke, Twice Baked Mini Potatoes, Urchin-  Bouillabaisse Emulsion  Hiramasa  Grilled Hiramasa, Roasted Maitake Mushrooms, Bone Marrow -  Red Wine Bordelaise  DESSERT    Baba Au Whiskey - Purple Sweet Potato ‘Baba’, Caramelized  Pecan, Smoked Okinawa Sugar Ice Cream  Citrus ‘Madeleine’ - Vanilla Genoise Sponge, Lemon Mousseline,  Berry Medley  Peruvian Dark Chocolate - Warm Peruvian Chocolate Tart, Tahitian  Vanilla Ice Cream  Corn - Sweet Corn Mille-Feuille, Salted Caramel Sauce  Sorbet - Poire William  So! What is the overall verdict? Was the quality of the food superb and distinctive enough to exude the degree of greatness that commensurates with a Michelin 3* plus other preeminent ratings and accolades that were bestowed upon it?    For this, one has to evaluate and critique from the viewpoint of Chef Eric Ripert’s philosophy towards treating and preparing fish and seafood. In short, Chef Ripert loves to adopt a ‘simple’ approach to cooking fish, treating the natural ingredients with respect and letting the characteristic shine on its own. Based on this, ingredients used in each and every one of our dishes were prepared and executed flawlessly and with loving care by the talented kitchen. So, the answer is a resounding ‘Yes’!    Accompanying sauces or seasoning, where necessary, were well-balanced and care was taken not to overpower the main ingredients……. Though in some cases, may be a touch too conservative and overly cautious? These were reflected by the ‘too delicate‘ taste profile of the Seafood Medley and the underwhelming, ‘taste lacking’ Bordelaise sauce accompaniment for the Hiramasa dish. On the other hand, the Dover Sole and the Fluke were simply amazing, totally worthy as Michelin 3* offerings. I have lived and worked in Britain and France for over a decade and have had my fair share of well executed Dover Soles. However, this Le Bernardin’s rendition was heads and shoulders above the rest, both in taste, degree of doneness and texture……the best and tastiest ( western style preparation ) Dover Sole I have come across.  In this scenario, the pros canceled the cons resulting in a no-decision!    Dessert courses were one of the best and spectacular collections I have come across ( the other, Robuchon au Dome in Macau ).    Overall atmosphere in my opinion was a bit stuffy and pretentious. Front-of-house a touch dim and under-lite.    Service, though efficient, lacked smile and enthusiasm.    So, in conclusion, is Le Bernardin worthy of its Michelin 3* status? The answer is a reluctant Yes……more like 70% three stars and 30% two stars. As for the #1 rating on La Liste?! This I beg to differ, noting quite a few Michelin establishments I have frequented in Europe and the Orient ( especially Japan and Hong Kong ) offered better overall dining experiences."

Le Bernardin,50,Superb dining experience,"Yes, its elegant, yes its pricey and, yes, Le Bernadin lives up to its reputation. Excellent service and absolutely superb food. Presentation is perfection here, but quality is also key to seafood dishes that are deliciously delicate. There is a chef's tasting menu as well as an extensive a la carte--choose 4. A splendid experience."

Le Bernardin,50,Best Fine Dining Experience,"This is the only 3 star Michelin restaurant in NYC that caters to both vegetarians and non-vegetarians.    Ambiance: I love the subtle decor of the restaurant. It is very elegant and refined and I love the different utensils and plate ware that the restaurant carries.    Food: My review of the food is based on the experience with the 8 course veggie tasting menu. All the dishes were delicious and unique. I don't think I've ever had vegetables cooked to such a perfect temperature and consistency. The food was plated beautifully as well. The desserts were so unique and each bite held a different taste and surprise. From the guests who joined me, they felt that all the non-vegetarian food was also delicious and exceeded expectations.    Service: The service is excellent and staff were very attentive. Everyone was very friendly from the individual who called us to offer us an earlier dinner time to the hostess and service staff.    Price: Considering the 3 star status, I would say the 8 course tasting menu was priced reasonably. I also love that they price the vegetarian tasting menu lower so that it feels fair. It's one of the few restaurants who actually does this.    Overall, one of the most memorable dining experiences I've had."

Le Bernardin,50,Sublime dining,"We had high expectations and all were met. The staff was extremely friendly and engaging throughout dinner. We had the tasting menu with wine pairings, but started with a Kir Royale and followed with caviar and chilled vodka before dinner service. We both enjoyed every dish and my husband usually dislikes fish; he raves this is the best seafood he’s ever had. I have to agree. The sauces were flawless and each fish course was perfectly prepared. We look forward to eating here again soon."

Le Bernardin,30,Worthy but not Overwhelming,"Dined with friends and family on September 18th. We had the 4-course experience. Started out with a Manhattan. It was quite disappointing as I do not believe that they keep the whisky in the freezer, thus, being able to create a perfect Manhattan made perfectly. A warm Manhattan is short of the mark. I came in with an open mind and great expectations as this is my first 3-star dining experience. The sauces that came with the fish servings were the highlight of each course. Serving size was adequate. The wines were descent but nothing special. I was hoping for the best fish meal I ever had but that did not happen. The best fish dining experiences I have ever had were in Howth Ireland (Crabby Joes) and Coeur d'Alene Idaho (Paddy's sports Bar). At least I can say I dined in a 3-Star Michelin Restuarant."

Le Bernardin,50,I loved Le Bernadin,I'm a vegetarian and tried the 4 course prix fixed. The artichoke appetizer was refreshing and had so much flavor. The mushroom pasta dish was so delicious. And the hazelnut dessert and corn ice cream was also just wonderful wonderful

Le Bernardin,50,"Perfect,...again","This was my second experience and just like the first, it was perfection. The team at Le Bernardin are incredibly consistent. Service, food, presentation, attention to detail and value were all spot on. You cannot do better than Le Bernardin for a true 3 Michelin star dining EXPERIENCE."

Le Bernardin,50,New York's best restaurant without a doubt,New York's undoubtedly #1 restaurant of all times. Do get the tasting menu and get it with wine pairing. It's a once in a lifetime experience. It's mostly based on fish and seafood.

Le Bernardin,30,Disappointed,"For this to be rated a three Michelin star restaurant it fell way short of my expectations. Above all theatrics or service or whatever involves being rated by Michelin the food simply has to taste good & for the most part this food was bland. I think the theology is that the fish should be the flavor but it could’ve used some seasoning to some dishes. Also the mere lunch will run you upwards of $200 & while I’m nowhere near cheap it angers me when I’m spend this amount of money & im not floored by the food. There are some positives such as my first course was actually tasty, possibly due to the truffle, & my mock tail was also delicious. The entrees & desserts could use some tlc though. Service was top notch but again all of this is irrelevant when the food isn’t amazing"

Le Bernardin,40,Dishes are visually stunning,"This was my second visit to Le Bernardin -- and the first visit cannot be topped since we actually saw Eric Ripert. From what I understand, he's away this month, which was a disappointment. In terms of the food, which is what really matters, most of the dishes are absolutely visually stunning. Surprisingly, the filet mignon, a non-seafood dish, was delicious. But of all the dishes, the strawberry meringue dessert actually made us gasp because it was so beautifully presented, and ended up being enjoyable to eat as well. Unfortunately the other (seafood) dishes were tasty, but not as remarkable or memorable taste-wise. The amuse-bouche was salmon salad (like tuna salad)0 on toast. It was still a positive experience, but slightly disappointing since seafood is supposed to be their strength."

Le Bernardin,40,"Very good, but not perfect","I was thinking about giving 5/5 but my wife had a few additional observations and the final conclusion is 4/5.  Le Bernardin was a wonderful experience. We're ordinary people, but not without experience from Michelin star restaurants. We don't do this all the time and therefore we're always looking for something special and exceptional. The dining room is simply beautiful. However, it's basically one big room, so not very intimate. There's naturally a lot of staff and the overall impression is a bit busy. Our table wasn't the best available, close to the entrance, which emphasized the feeling of being in the middle of traffic. On the other hand, it's NYC, so it's in the DNA of the city. Staff was very professional and made us feel comfortable. The pace of service was quite fast and we were served by a lot of different people, but again, it's NYC.  Food was excellent, of course. Nothing to complain as such. Compared with other top-end restaurants, the menu was playing safe, not too innovative or risky. For someone looking for hard core avant-garde, it was perhaps even too unsurprising, but that's more about personal preferences. Both the menu and the wine pairing were very European. I fully understand that knowing Mr. Ripert's background, but we were slightly surprised to see e.g. no Californian wines. Again, not a question of good/bad, just a personal observation.  Overall impression was very positive and the reason for not giving 5/5 is simply because the bar was set so high. Reducing one point doesn't indicate that there was something wrong, but reflects a personal view that somethings could have been different. We truly enjoyed or visit and would certainly do it again."

Le Bernardin,30,Excellent food overshadowed by the average service,"Le Bernardin, you got 3 Michelin stars. As such, I expect also that level of attention and not just cuisine. Let me start with the important part: food was amazing. Dishes were perfectly seasoned, well balanced and just right. I truly enjoyed every bite, except for the last savory dish: the halibut. Why? Because it was not a pescatarian dish. The sauce bourguignonne was a reduction of beef stock and bacon. Needless to say, I stated in the reservation that I do not eat land animals. When I pointed this out, I was told to say so when I sat down and was asked for allergies. Seriously? You are blaming this faux pas on the customer? A simple apology would have been just right. No need to redo or replace. Frankly, after having eaten at many restaurants around the globe, I was somewhat stunned by that arrogance. And while we are at it: One slice of the olive bread had a nice 3 in black hair. Can't be mine, because... drumroll... I shave my head and have no hair. While mistakes like the hair can happen, how one reacts to the customer can swiftly make the worst mistakes acceptable. Not here. I will be back, and we shall see if Eric's wonderful restaurant lives up to the name and accolades."

Le Bernardin,50,The best meal of my life,I have eaten at a lot of restaurants but never a 3 Michelin star restaurant. It was incredible.    Booking was on Resy and I was able to get a table easily.    The service was excellent. Everyone was so welcoming and professional. The sommelier was outstanding - matched every course with some excellent and interesting wines.    The menu is delicious. We did not think we could manage the tasting menu so went for 4 courses (also a challenge!). I had the tuna and foie gras which was just perfect. I often think about that course and it makes me so happy! The fluke was to die for. Absolutely perfectly cooked. The dessert was also just sublime - a hazelnut chocolate deliciousness!    It is quite pricey but it is more than worth it. Such an experience!

Le Bernardin,50,Excellent!,I had the tasting menu here at Le Bernardin a while ago and loved it. Now their 3-course lunch is also excellent. All dishes are carefully crafted and well executed with creativity while not overly expressive.  A good news is that they do offer their tasting menu for lunch as well. I will certainly be back for that.

Le Bernardin,40,Great experience,"The restaurant is kind of old looking with carpet, it doesn’t give you a feel of a luxurious place. Service was excellent. Food was extraordinary. We went on a weeknight and place was full. You have to make reservation months ahead. The presentation of food was very good. Started with amuse bouche with seafood variations and we had 4 course dinner. Also they serve amuse bouche before desert and at the end they brought a small plate of variety of chocolates. It was too much food to eat. They should also consider to serve 3 course dinner as we felt full and didn’t enjoy much the third and forth course or they should consider smaller portions for less price as it was very pricy."

Le Bernardin,50,One of THE Best Restaurants in NYC,"We always wanted to eat a Michelin starred restaurant. Go big or go home, so we went right for a 3-star. Ranked in the top 50 in the entire world. That’s pretty impressive.  The menu is prix fixe and as we were there for lunch we ate off their lunch prix fixe menu. That included two dishes and a dessert, which was a little unclear on the website. The host or maitre d were pleasant enough. Our wait staff seemed a bit annoyed, which was disappointing. The winner was our sommelier. Their wine menu is VERY overwhelming, but beautifully constructed. He learned what wine we typically enjoy and based on our menu selection recommended a unique and interesting wine we could normally not get in our neck of the woods.    Our first course, my wife had the sautéed shrimp and I had the shellfish medley. Both dishes were beautifully plated. My wife’s shrimp were the best prepared shrimp we’ve ever had. Unfortunately my shellfish medley was not that enjoyable. There were elements of it that were nice like the smoked pork dashi broth. However, there was a fishiness to it that prevented the dish from feeling completed.    Our main course, my wife had the salmon in a gazpacho consommé. Boom!!! This dish was the winner of our meal. Light, fresh, summery dish that just came together with every bite. I am not a fan of salmon, but this was so meticulously done to perfection. Wow! I ordered the striped bass with stuffed zucchini flowers. I am a sucker for stuffed zucchini flowers and this dish did not disappoint. What looked liked the flower stems were a purée of some kind that really balanced the dish out nicely between the strong mushrooms and the mild fish.    Dessert was a superb. My wife opted for the carrot cupcake and I ordered the honey dessert. Yozer wozer!! Beautiful on both counts, but even more impressively delicious.    At the end it was a pleasure to meet chef Eric Ripert. He is truly a legend in the kitchen. His restaurant is nothing short of a gastronomical art gallery."

Le Bernardin,50,Great luncheon for our 41st wedding anniversary,"We thoroughly enjoyed our anniversary lunch at Le Bernardin. Service was friendly and all our questions were answered promptly. The sommelier was helpful and added to our perfect experience. And oh, the food…..simple, fresh, amazing flavors. Anything you order will make you happy. So, thank you to the cheerful and knowledgeable staff of this famous restaurant; well deserved three Michelin stars!"

Le Bernardin,30,It May Just be Me,"In the last month, my family returned to several Michelin rated restaurants in Paris and New York. They all have suffered the same fate. The service has been impeccable, the presentation au currant and the food bland. Actually, bland is worse than bad. Bad begs to be bettered, bland just limps along. Bad is poor quality and or technique. Bland is a lack of pride, perhaps a fear of failure or maybe, as my daughter says, I just like too much salt."

Le Bernardin,50,Simply wonderful,"Without any hesitation .I can say that Le Bernadin is, by far, the best restaurant in the USA that I have dined in. I have eaten here a number of times since its opening , either on business with various size groups, or with my spouse, and it has never been less than extraordinary. Additionally, the service, at all positions is exemplary. The wine list is world class and the cocktails are excellent as well. There are even modestly priced wines by the glass on offer and the sommelier is gracious choosing and serving wines at every price category. If my memory serves me correctly, the original chef, who was the brother (now long deceased) of one of the current owners was one of the first, if not the first, to introduce fish dishes which were not overcooked or baked, as was the practice at the time. His sister, an owner, and his original co chef, now chef, have continued and perhaps surpassed, the experience.  This is fine dining at its best in beautiful surroundings."

Le Bernardin,50,Excellent experience,"My husband and I had a wonderful meal yesterday at Le Bernardin. It never disappoints. We had tuna and shrimp appetizers and salmon and merluza main course. Finished with delicious desserts. The entire staff has always been professional, helpful in describing dishes and recommending wines. Thank you to all the people that we came across, in particular Kevin who was kind, professional, knowledgeable, and friendly, making our meal a great one to remember. We will be back."

Le Bernardin,50,... best dessert in town?,"We had a lovely meal. It lives up to its name and more. I am excited to see where Chef Thomas Raquel goes from here. Big, big fan."

Le Bernardin,50,Unforgettable Night!,"My dream to visit and dine at Le Bernadin and it came true! My husband had time wrong but we were seated at the bar for a few moments, maybe 1 minute by the time our table was ready. When we stood up to go, the one and only Chef Eric Ripert was standing with his hosts. When I finally was able to speak, I asked for a photo and he was so kind and said yes! Once we sat, we were greeted by several people to discuss food, allergies, wines etc. each person with their purpose and that was to take complete care of my husband and me.  We decided on the chefs tasting menu and we were blown away. Prior to the first course, we were offered a choice of bread and I’ll tell you it was hard not to ask for them to leave the whole thing. Delicious and so fresh! The courses begin and one by one the beauty and elegance and flavor was more than we could ever imagine also, these tastings seemed like full glasses. The entire meal was so special and definitely requires a chefs kiss. Thank you for an unforgettable evening of flavor, beauty and great attention to detail."

Le Bernardin,50,Nearly sublime,"Anyone rating this restaurant as anything other than superb in comparison to almost any other restaurant in Manhattan has either a chip on their shoulder or is culinarily ignorant. That said, Le Bernardin is not culinarily superb when it comes to imparting a feeling that the diner is gettiing a dining experience that is unique to that diner. For that, I remember a tasting menu long ago at NOBU. Never again at any restaurant I have felt that personally pampered. I guess, though, if I want that I should hire my own personal chef. In the meantime, Le Bernardin will suffice."

Le Bernardin,50,"Still classic, ageless, timeless","I am a bit of a tasting menu junkie, and have had my share over the years both domestic and internationally. If I had to choose just one, it would be Le Bernardin, which has remained classic, ageless and timeless for over 35 years, with Eric Ripert at the helm for nearly the entire time. Reservations remain a challenge to secure. They are released one month ahead beginning at 7 am ET the first of each month, so for me that was 4 am PT. Of course, Le Bernardin remains a seafood-centric restaurant, with beef or fowl served only ""upon request"".    For dinner, Le Bernardin offers a Chef's Tasting Menu of 8 courses for $298 (with an optional wine pairing available) or a Prix Fixe 4-course menu for $198, with several choices for each course. Lunch is a 3-course Prix Fixe for $120. Post-pandemic, the restaurant no longer requires jackets for gentlemen, but many diners still wear them, as did I.    I of course opted for the Chef's Tasting Menu. When I came last year, I believe there were 2 tasting menus; one was seasonal, the other was Le Bernardin ""classics"". I went with the classic one then, which was outstanding. This time there was just the seasonal menu, but it was equally memorable. The meal included: tuna-sea urchin toast, scallop with caviar, poached lobster, sautéed langoustine, pan-roasted dover sole, steamed halibut. poached rhubarb and pistachio praline. Interestingly, the tuna-sea urchin and halibut had beef-based sauces. The bread basket was delicious as usual, with 4 all-you-can-eat choices (brioche, baguette, raisin-walnut and rosemary olive).    Service was of course excellent. Another fine meal to cap off my weeklong NYC visit."

Le Bernardin,50,wonderful,"always been magnificent, and you have Maguy and Eric. You also have the wonderul ocean spray painting on the wall, and great wines, including Gruner Veltliner from Austria"

Le Bernardin,50,This restaurant sets the bar high,Our multigenerational graduation celebration was perfect from the amuse bouche through our generous four courses to the petit fours that followed dessert. Impeccable service without being unctuous or overbearing. Each dish was tastier than the previous one.

Le Bernardin,50,Every Dish is a Star,"Even if this restaurant had no Michelin stars (which it does-3 to be exact) every dish I had for dinner was a star all by itself. And dish after dish, my expression was the same, “Wow!”  But good food is not the only star performer here. The service staff that served our meal was friendly, knowledgeable, made great wine and beverage suggestions and generally just made the whole experience that much better.    Will I go back…DEFINITELY! It as good as dining gets anywhere in the world."

Le Bernardin,50,Wonderful,"We adored the vegetable tasting menu with paired wines. We were seated near the window, looking out into the room (no looking into walls), loved everything we were served, enjoyed the waitstaff and just thought the whole experience was delightful. Next time we're in NYC we'll go back."

Le Bernardin,50,A very good experience,"It was my first time to have lunch at this restaurant, which is located in the heart of Manhattan. As soon as you arrive, you can feel you are in a different place, with the elegant and sophisticated decor, Chef Eric Ripert walking around the restaurant to make sure the service and food is up to standard, and the whole team is very dedicated to making sure you have the best time!"

Le Bernardin,50,What a difference Cary made for our dinner at Le Bernardin!!,"We were here for a previously-cancelled anniversary dinner (Covid.) Couldn't get a dinner reservation, but luckily scored two seats at the lounge bar. Our bartender/server was incredible. Cary was so welcoming, so thoughtful, and so engaging; he made our night. The food was as delicious as expected, but the experience was, thanks largely to Cary, spot on. Even Eric Ripert was in the lounge that night, sitting right behind us with some other guests. Great evening all around. Thank you, Cary."

Le Bernardin,50,Excellent In Every Way,"I cannot rave enough about Le Bernardin. A restaurant that touches on many senses. Beautifully plated delicious food , elegant decor and professional staff. I personally do not eat raw seafood, so I specifically go for the Excellent vegetarian tasting menu and the desserts! The artichoke appetizer is by far my favorite item on the menu. Since everyone had to do the vegetarian option we decided to just go with the regular prix fixed menu since my son did not want to do the vegetarian tasting menu. I still had the artichoke appetizer followed by the Dover sole and finished it with the honey panna cotta. The service was seamless and our waiter was so patient with us explaining the different types of fish to my son. While Le Bernardin is known for the fresh seafood, you cannot ignore the basket of freshly baked breads and the beautifully decorated desserts. Each dessert is a piece of art. I highly recommend you try this restaurant and enjoy all aspects of it because it truly nourishes your taste buds and your eyesight. I give it my GoldnAdvice seal of approval."

Le Bernardin,50,Top quality and modern,"Formal European style dinner, we enjoyed every dish, in particular the tuna with sea urchin and the tuna with foil gras. The service is very professional but every member of the staff even if extremely competent managed to make everyone very comfortable.  The only thing that I would improve is acustics that because due to the size of the ambiance the noise can be loud at times."

Le Bernardin,50,The Bernadin what Else !!,Service Food Is perfection 3 ⭐️⭐️⭐️ Well deserved Thanks Eric Next time to see you if you are to busy 👍 Thanks again for this very special diner

Le Bernardin,50,Seafood at the highest level,"We went for the prix fixe lunch menu. The space was classy, with the fantastic ocean scene on the back wall reminding us why we were there. Every dish was beautifully-presented and delicious, using a deft hand to prevent any ingredient from overpowering the star, top-quality seafood. The steamed halibut and Peruvian chocolate tart were highlights. The sommelier, one of three (at lunch nonetheless!) recommended a red Burgundy by the glass that paired wonderfully with the charred octopus and halibut. Attentive but unobtrusive service. A special meal."

Le Bernardin,50,Lived up to every expectation,"This is not just amazing food, this is the highest level of creativity and perfection of execution. The chef’s menu and wine tasting was an incredible experience."

