name,rating,title,review

Ristorante Villa Crespi,20,Not recommended,"Truffle & wine as I like …  but My friend was poisoned 🤮  My meat set with truffle was ok , service also was good. Hotel room I like , smell in hotel was nice. Reception desk called to the doctor & no possible to reach it. No doctor & no emergency service 😐 shocked about attitude restaurant charged full price for dinner with poisoned scampi 🍤 no excuse & no sorry ☹️ can’t recommend that famous Michelin restaurant 🛑 ✋"

Ristorante Villa Crespi,40,Outstanding food and location,"The restaurant is locate in the most beautiful villa, in the cute little town of Orta San Giulio, which is great to visit. The location doesnt get any better than this.  The food is outstanding. Every dish is an explosion of flavor but so well balanced. Its a great food experience, one of the best in the world. Italian cousine at its peak.  Overall you have a fantastic experience in this place and its very recommended.    However, since the expense is very very significant, one expects absolute perfection from a place like this. But there were a couple of things that I think should be improved:  1) when you book they ask you of you are going there for a special occasion, like a birthday. It was my partner's birthday and I was expecting some little cake or similar. But nothing.... I would reccomend not to ask for this things if you do not do anything about it. You set expectations that were not met.  2) relax a bit the table service. It did feel a bit rushed and you feel very observed. As soon as you put your fork on the table somebody rushes to take your plate away and one minute after you receive the next one. Once my parner hadn't even finished eating... Rethink a bit the timing."

Ristorante Villa Crespi,50,"A Two Stars, Italian classic food: superb!!","It's not my first Michelin stars restaurant I visited, but it's the first which combines real traditional plates with an high quality standars, 2 Michelin stars are more than deserved. Furthermore location a luxury Villa in moorish style it's unique and service aligned with standard of a multi Michelin stars. I chose the Italian Journey menu: it's a not easy journey a lot of plates.....My favorites were ""Gragnano's Linguine"" and ""Sucking pig roasted"": these probably are the best Italian plates, I've ever eaten, and I visited a 3 stars Michelin restaurant. Dulcis in fundo, we met Mr. Cannavacciulo: he was very gentle and emphatic, not all chefs are so. Prices you can check on their site.....aligned with a Michelin stars restaurant.....I can't wait to visit again!!!"

Ristorante Villa Crespi,50,Beautiful palace,"During the pandemic of COVID-19 the restaurant and the hotel are closed I can only admire the beautiful palace.  ( The restaurant is direct by a famous Italian chef Cannavacciuolo )  This Villa with arabesque characters was built in 1879 by Cristoforo Benigno Crespi who was an important textile entrepreneur, initially it was named Villa Pia in honor of his wife .  The architect Angelo Colla designed it with a Middle East style .  Beautiful.  The tower can be seen several kilometers away from here."

Ristorante Villa Crespi,50,Top class,"We visited Lake Orta for two days and could not miss a meal at Villa Crespi. Our lunch there was excellent, from the nibbles to the petits fours. We went à la carte and each chose a starter, a pasta dish and a main. All were excellent - my wife thought the sea urchin linguine was the best pasta dish she ever had, and my risotto with cubes of veal kidney was excellent too. The main of eel that my wife had was special; my red mullet was very good; our daughter was very happy with her pigeon main. We had a bottle of Coppo Chardonnay riserva della Familia 2010, recommended by the sommelier - lovely, and better with every glass. We had lengthy exchanges with the sommeilier about what it takes to have Italian gastronomy survive the Corona pendemic, and about his experiences in Hong Kong (he was sommelier for two years at Arbor, an excellent 2 star place - reminiscing about the HK restaurant and food scene with him was a treat). In short, we have eaten worse in a number of three star restaurants all over the world, but only once or twice at the same level or better in a two star restaurant. This is most certainly a place we will return to."

Ristorante Villa Crespi,50,The lunch of a lifetime,"Peerless from start to finish what could have been an intimidating and unpleasant experience was rendered warm, engaging and friendly by the terrific team. In our case a wonderful lady by the name of Erica worked hard to make our lunch of a lifetime as perfect as possible. Generous, helpful, knowledgeable and thoroughly professional, Erica is exactly the kind of employee that we would all love to have on our team.  The combination of her approach, the sublime presentation, the incredible surroundings and out of this world food made for a splendid experience.  Go, if you can go twice. It’s sublime!"

Ristorante Villa Crespi,50,wonderful,"Ristorante Villa Crespi has a perfect location and view. It surrounds the Orta San Guilio lake and a series of wonderful gardens. Even getting to the restaurant is dreamy as you go through the Milan highway and get the opportunity to admire the luxurious architecture of each building. Everything about the food was fantastic, you could literally taste every ingredient on the plate.    The head chef Antonino Cannavacciuolo even let us take a look throught his kitchen and we were able to see the making of those perfect dishes, I would definetly go back and I totally recommend it !"

Ristorante Villa Crespi,50,Exquisite creations,"This restaurant certainly deserves its stars and accolades! The food was delicious and distinctive, with service to match. There were a lot of small courses, painstakingly and artistically presented, while the menu followed a good plan and achieved a well-balanced result. The minimalist decor provided an interesting counterpoint to the ornate old ceilings. I went to bed satisfied and happy, hoping to dine here again!"

Dal Pescatore,50,Amazing experience,"Fine for anything especially the service quality From the side such as dishes the caviar is quite good and it’ ideal is from Pâté en croûte, but the ingredient which the restaurant use is much better than the original recipe."

Dal Pescatore,20,A huge disappointment,"I explain the reason for my vote: I am a fan of good cooking, I like to cook as a hobby, I love to try starred or otherwise good restaurants, especially to try unusual dishes, preparation methods that I would not be able to reproduce at home, inventiveness applied to cooking... in short, to amaze myself. I expect this especially if I am talking about a restaurant with three Michelin stars.  The first impression on arriving at Il Pescatore is excellent, an evocative location, a very friendly welcome from all the staff in the dining room (which will prove to be the only voice that lives up to the restaurant's name throughout the meal), and great attention to detail.  As I usually do in this type of venue, I chose the tasting menu to be taken on a journey chosen by the kitchen, on their signature dishes. The menu is boring, banal, with dishes that in most cases I have already seen and re-seen. There is never a flicker, a thrill, an emotion in either the presentation or the flavours. It is a restaurant that lives on the glories of the past and on self-aggrandisement (dishes conspicuously signed with the restaurant's name), offering cuisine that is not traditional, but old.  I conclude by saying that one of the courses was wrong, fish with completely the wrong cooking. I point this out and the reaction is certainly very composed and polite, I am offered a new course. The question is, can such an incident happen in a restaurant of this level? For me not. I also think that the episode should be taken into account when presenting the bill, which given the price (the one that is STELLAR), cannot have flaws in the meal."

Dal Pescatore,50,Extraordinary Excellence of Taste and Elegance,"Lunch in mid July. An Extraordinary experience of taste in this exclusive unique estate. This is a joyful return after a long time, a great chance for an exquisite journey into the history and into the avanguarde at the same time. This is something everyone should live at least once in a lifetime because it really worth it. There is no comparison. Every dish is an experience of taste and sensemaking in kitchen and products are at the highest level as well as the service. Awsome for a special event. Thank you Santini's, you're really on top!"

Dal Pescatore,50,A great pleasure,"I can only second the glowing comments of many other reviewers here. In addition to the exquisite food and wine and the lovely, well-kept dining room, one can really feel the warmth of family tradition with which every aspect of the experience is imbued. The only downside is that there is nowhere to stay within walking distance, and taxis aren't plentiful in rural Italy. The excellent hotel Palazzo Quaranta in Isola Dovarese kindly provided me with private shuttle service."

Dal Pescatore,50,tortelli di zucca,"Been abusing this resto for decades. Why not? It is the best in Italy. Certainly the best traditional restaurant in that land. Actually it battles the world for the best with the likes of Berasategui in Pais Vasco, Michel Bras in Laguiole and Can Roca in Girona. Check out the balsamic vinegar operation in the back upstairs. The owning Santinis are a stellar family in themselves."

Dal Pescatore,50,Once in a lifetime experience,"This truly special family-run restaurant accommodated our family with grace and warmth, even inviting our youngest two into their kitchen to make pasta. The food is exquisite, the service second to none and the wine truly outstanding. Moreover, the knowledge and savior faire of the family stands out, demonstrating their passion for food but also for welcoming every guest personally. Their restaurant and garden are beautifully cared for and classically stylish and we would like to thank them for our visit. Benissimo!"

Dal Pescatore,50,This must be what heaven tastes like,"Pricey, yes but worth every cent. You feel welcome as soon as you park. The staff is amazing so are the members of the Santini family who owns the place. Courtesy meets professional service at the highest standards. The food puts to shame every other restaurant I have been to (aside from Le Manoir aux Quat'Saisons from chef Remond Blanc) and the menù is varied and full of surprising flavours."

Dal Pescatore,50,Should be 5 michelin stars if that existed,This place is absolutely amazing. The owners and staff are complete class.    Very elegant setting while not overwhelming. You feel comfortable.    The chairs are also SUPER comfortable. Tables are spaced out perfectly.    And of course the food... is divine. Some of the best I've ever had anywhere.    Absolutely worth the trek out into the middle of nowhere for it.

Dal Pescatore,50,"Absolutely amazing, spectacular food and exceptional service!","My husband treated me to a wonderful birthday surprise! The food was delicious, the sommelier was incredible with his knowledge of wine and the service was impeccable! I love the story behind this restaurant .... I love the family feel and attention to details. Thank you for a truly wonderful evening .... cherished memories!"

Dal Pescatore,50,Amazing deserts,"We came just for the cakes, hands down some of the best cakes I have ever had. Coconut Tiramisu, Chocolate Marshmallow cake and strawberry tiramisu, all home made and taste absolutely amazing. Highly recommend."

Dal Pescatore,50,One of Favorites,"We went there as a family of 5, including our daughters ages 6 and 7 and we loved it. They were so caring and accommodating to our family and made us feel right at home. Towards the end of the meal when the girls got a little restless, they even played cards with them while we finished our meal. Every dish was well thought out and presented. Would highly recommend!"

Dal Pescatore,50,Another unforgettable experience!,"This is just an amazing place where everything is perfect: the elegant location, the attentive and yet friendly service and above all the spectacular food and wine.  The Santini family makes you feel home and will take you through a fantastic sensorial journey. And for a 3* restaurant, it’s more affordable than you think.  It’s a must if you happen to be in Lombardy."

Dal Pescatore,50,Extraordinary hospitality complementing fine cuisine,"We were delayed en route and arrived at the restaurant over an hour after our appointed time, just before the last order deadline of 2pm. We had previously been refused entry at another Michelin-rated restaurant in Italy at 1.55pm, and so felt anxious about timing when we arrived. Sommelier Alberto Santini instantly soothed us by explaining there was no rush at all. We then had a wonderful meal with every dish executed perfectly. Antonio Sanitini stopped by at our table to chat several times. We ended our meal at 4.30pm (feeling guilty about the late timing) but were escorted out very graciously by Antonio, who waited patiently while we sorted out our GPS before pointing us in the right direction. Dal Pescatore more than deserves its three Michelin star rating: quite apart from creating fine dishes, the Santini family truly understands, and lives, the concept of hospitality."

Dal Pescatore,50,Food at its finest,"This 1925 three star Michelin is a stunner in every respect. I tried the degustation menu and I am at a loss of words to describe what I ate. Service was at its finest. Never seen such a collection of wine before. They even have a helipad for those who fly into this tiny village in the countryside. It’s expensive of course and if you can afford it, the memories would last a lifetime. My salute to the Santini family that runs this restaurant."

Dal Pescatore,50,A gem in every way,"It is difficult to decide which of Dal Pescatore's virtues to spotlight first: the conception of the dishes, the execution, the welcome from the family, the service, the wine list, the warmth of the rooms. Suffice to say there is perfection in every detail. I think it starts with the fact that this is a family restaurant: Nadia and her son, Giovanni, in the kitchen; Antonio and the younger son, Alberto, in the dining rooms. There is a gentleness to Nadia that emerges immediately as you talk with her, and that is expressed in her food. There is no artifice in what she and Giovanni prepare. Each dish is pure, elegant, and refined. Hard to name a favorite, but a few that spring to mind: the pumpkin tortelli (a signature dish that is both subtle and complex in its perfect balance of flavors), the long cooked beef shoulder with Nebbilo sauce, the lobster terrine with caviar, grilled eel. Antonio and Alberto run the dining room with warmth and professionalism. In some ways, each one of the dining rooms have a Japanese flavor to them, as each has an intimate view on at least one wall of the garden. Wine list is fabulous. The only downside is that the restaurant is close to nowhere. But that does not deter in the slightest pilgrimages by foodies who fill up the tables every night."

Dal Pescatore,50,This is just miracle!,"No wonder why Nadia is first Italian female chef to get Michelin star.What she is doing i that kitchen of hers no one can describe differently than ""miracle!""Pigs feet, duckling and permesan tortellini - heaven!"

Dal Pescatore,50,Is this real?,"If you want to go to eat in this restaurant you need to forget all your past culinary experience, because this experience will be the only one in your life! You have to follow all your 5 senses, and let your soul traveling throw the...More"

Dal Pescatore,50,The finest restaurant in Italy,"Without doubt, the most consistently finest restaurant in Italy. Each time it seems to get even better which amazes me. Nadia Santini produces the most magical dishes. Do try the Dal Pescatore Tasting Menu which included the most amazing Lobster Terrine Her son Alberto, the...More"

Dal Pescatore,50,The Finest Restaurant in Italy,"Owned and run by the Santini family, Nadia Santini works miracles in the kitchen preparing the most magical innovative dishes. The tasting menus are exceptional, accompanied by superbly chosen wines. What a treat!"

Dal Pescatore,50,The finest Restaurant in Italy,"Each time we go there the food gets better and better. Nadia Santini is a genius creating the most amazing dishes. The tasting menus' are gourmet delight. The family who run this restaurant are magnificent, friendly and knowledgeable"

Dal Pescatore,50,Imperial and Wonderful,"Little to say: total excellence. Service, food, wine, atmosphere, friendliness of the Santini family. Experience to do at least once in life to a great opportunity. The history of restoration in Italy."

Dal Pescatore,50,Going back to the roots,Dal Pescatore offers an amazing gastronomic experience in a beautiful set up and is geared to bring the taster through a palate journey. They've created a great environment with an unparalleled attention to detail. Thanks to everyone at Dal Pescatore!

Dal Pescatore,50,The finest restaurant in Italy,Located in the heart of the country ~Nadia Santini and her family run the most amazing restaurant where she prepares the most outstanding food i have ever eaten - sheer genius. A must for anyone visiting Italy

Dal Pescatore,50,Elegant perfection.,"We made a detour here for lunch on our way from Lake Garda to Parma. It is a mission to get here, but once at the restaurant it is an on oasis of quiet elegance.  We had the degustation. My only negative comments are that it was less innovative than the other Michelin star restaurants we have eaten at and there was a heavy influence on pasta type dishes, 3 of 7 dishes.  That said the food was excellent and the presentation amazing. Every course was a feast for the eyes and the taste buds. My favourites were a lobster terrine and the most lovely piece of sea bass I have ever had, served with tiny pieces of summer fruits.  We had two half bottles of wine and a glass with dessert. At 450E it was an expensive afternoon but a very memorable one which we recommend if you are into fine food and wine."

Dal Pescatore,50,"Homey yet Stylish, and Impeccable","We were fortunate to visit a total of three Michelin-three-star restaurants in a short trip to Northern Italy (the other two being Osteria Francescana in Modena and Da Vittorio near Bergamo). Each has its own distinct characters and we enjoyed every meal tremendously, but Dal Pescatore lingers in memory as a combination of being down-to-earth and perfectly professional.    It is truly a family affair here, now in their third- and fourth-generations (and the first member of the fifth just born a year ago, as proudly announced on their website). Alberto, the younger son, who is also the sommelier, greets and looks after you the entire meal. Both Nadia and Antonio came out to say hello. Even from a very brief encounter, we could feel such warmth radiating from Nadia, who was voted the best female chef of the world by Restaurant Magazine in 2013.    As hinted on their website, the cuisine is firmly based on traditional Italian and yet they strive to keep up with modern techniques. We opted for the tasting menu (Primavera, which I think implies it rotates at least seasonally). The list of dishes is provided below, which I could not find on their website. I do not wish to violate the owners' wish to keep the dishes not widely advertised if it is indeed their preference, but I think the readers here would benefit from getting some specifics.    Lobster terrine with ossetra caviar and pickled ginger,  Potato gnocchi, tuna roe, pea cream, and crunchy fennel,  Saffron risotto vialone nano, fried artichokes and balsamic vinegar tradizionale,  Pumpkin Tortelli,  Seabass with parsley, anchovies, salty capers, and Tuscan extra virgin olive oil,  Saddle of venison with cabernet sauce and blueberries  dessert    There is a slight emphasis on fish and seafood, in keeping with their name and tradition. We were glad to see the Italian dishes in a top restaurant - the sparkling yellow of the saffron risotto presented at the perfect temperature lingers in my memory, and Torelli di Zucca is their signature dish.    I translated the above items directly from the copy of the menu we received at the end of the meal. I had complemented on how beautiful the menu looked at the beginning, and Alberto made sure I left with a ""life size"" copy of the menu the cover of which is newly designed by artists every few years. Back home, I noticed a brief family history written on the back of the menu in three languages. If you would like a copy, be sure to ask.    For the tasting menu, we paid 175 Euros each, which includes tax, so it is a bargain compared to the comparable meal in the U.S., especially now when the dollar is strong against Euro. The wine list is extensive but also a bit expensive compared to other European establishments - thankfully we are not big wine drinkers. I had a flute of spumante aperitif (Annamaria Clementi, 20 Euros) and a glass of French white (45 Euros).    The location could be an issue for some. It is sort of in the middle of nowhere. We took the train from Milan to Piadena, where we had a little trouble finding a taxi for a 10 Euro ride to the restaurant. An alternative is to arrive at the even smaller town of Canneto Sull'Oglio. If you are driving, you can probably find it easily. The directions are on their website.    In summary, if you want a three-Michelin star experience at an establishment that feels like someone's home where you are served an impeccable meal deeply rooted in Italian cuisine, this is the place for you. The Santini family has done a marvelous job. For nearly a century."

Ristorante Uliassi,50,White Beach Dream,"A hydillic place to enjoy the three Michelin stars in Senigallia. You feel like you're on the beach but with style. Sunset, the breeze from the sea and the beautiful, bright, comfortable interior. The white, more elegantly decorated ""beach hat"" is suddenly on the table like a palate fairy tale book. A delicious journey through the flavors and ingredients of ""mare e Monti"" (sea and mountains) Fantastico! Must visit and enjoy. Very nice competent staff, professional Sommerlier accompaniment and very friendly with children."

Ristorante Uliassi,50,An innovative great simplicity- Italian Journey,"Contrasts of temperatures and flavours always balanced and tasty. Attentive and discreet all the staff, they pampered us without unnecessary servility, elegant and simple environment, the real star is the dish that come through as an innovative simplicity. surprising and unforgettable, not all the time, but certainly the best Michelin comfort food, I have ever had. Great!"

Ristorante Uliassi,50,Excellent experience,"The restaurant is located next to a beach. We can see the sunset before the dinner. The food is excellent in both taste and plating. Good atmosphere and friendly staffs, really a wonderful experience."

Ristorante Uliassi,50,amazing and luxury,"amazing presented dinner ! fully recommended, but expensive ! It is very nice restaurant with specila eye on details!"

Ristorante Uliassi,50,Above and beyond,"One day I’ll die. But that day I’ll be less sad since in this short period of time, which we call life, I had the opportunity to eat at Uliassi!! (Classic 23)"

Ristorante Uliassi,50,Well deserved place in the top 59 restaurants in the world,An upmarket and exciting 3 Michelin star restaurant where the staff are so welcoming and service is faultless. The food is very complex and stretches your palate and is a must visit . Full of flavour and locally sourced .

Ristorante Uliassi,50,Superb seafront location. Delicious food that was like a sensory explosion in your mouth. Exceptional service.,"Dined here for lunch and were lucky enough to be seated on the terrace overlooking the beach and the water. Choice of three degustation menus or the A La Carte. The degustation menus were the almost entirely seafood based Classic, which was 10 courses plus amuse bouche, bread and petit fours for Euro230 per person. The Easy Classic which was six courses chosen by Chef and Owner Mauro Uliassi for Euro 200 per person or the Game and Lab 2022, which was by reservation only, and was also Euro230 per person.    We chose the Classic which had a choice for the main of Sea or Game. In our case Sea Bass or pigeon. We chose the Sea Bass.    The amuse bouche consisted of a small refreshing drink plus foie gras and something else, maybe parsley?, spread on the plate. Then followed six starters raw red shrimp, mandarin and pineapple sage flowers, then sole with bergamot and lettuce, a squid skewer with icy citronette on the side, raw amberjack with tomatoes, basil, anchovies, capers and rocket, Marina marrowbone with codfish tripe and celery seeds plus an additional dish not on the menu, almond and sea urchin. There was a smorgasbord of flavours amongst these dishes with some needing an acquired taste eg the sea urchin and the marrowbone, which I am obviously still acquiring, but was very happy to taste.    There followed two pasta dishes one with tomato and an infusion of fig leaves the other being smoked spaghetti, clams and grilled cherry tomatoes. Both very enjoyable.    The main was Sea bass that was beautifully cooked and presented.    There followed a pre-dessert with coconut, fruit, gelato and meringue and dessert, for me the Senigallia Brest which was two pastries filled with gelato and other goodies, and for my wife a passionfruit soup, yoghurt gelato, pink pepper and candied banana.    The house baked bread selection, both normal and gluten free, was excellent and replaced on numerous occasions during the course of the meal.    Wine list was extensive with local, Italian and many foreign wines at different price points. We had a bottle of Jermaan Chardonnay for Euro100 and two glasses of Vermentino Euro15 each.    Frizzante was Euro6 per person with unlimited refills.    We finished with coffee (Euro6 per person) and a range of petit fours that came in a beautiful ceramic box.    Staff were exceptional. Professional, attentive and welcoming. Chef and owner Mauro Uliassi came out on four occasions to speak to us as well as the other guests. Mauro explained that he had been open for 33 years and had 22 chefs, 15 staff and 3 bottle washers.    Excellent dining experience."

Ristorante Uliassi,50,Perfection,"Some initial confusion given we had overlooked the instructions on their website (do not use Waze!) but we were promptly directed.  A few days prior I made a request, without much hope, for a Seaview table. Much to my surprise we were assigned one of the coveted tables on the terrace. At lunchtime, the mild breeze added to the experience.    We opted for the classic set menu, which was a superb 11-course affair (6 starters, 2 pastas, one main to choose from either fish or game) and 2 desserts, plus amuse bouche and petit fours. The fish quality was outstanding and each dish was packed with a variety of subtle flavours, with an emphasis on citrus fruit. Presentation was a work of art.    Courses were extremely very well paced and service was prompt and polished; top-ups were constant.    The Chef made a couple of appearances alongside his sister to greet and check on tables. Both were laid-back and charming.    This an exquisite overall experience and I really can't fault any aspect of it."

Ristorante Uliassi,50,"Must stop in the region: superb place, recommended","PROS Excellent food Excellent service Lab menu was pure genius Rightly priced CONS Pairing below expectations but overall very good Ranked 12nd in the World 2022, no much to add: highly recommended"

Ristorante Uliassi,50,Awe inspiring food and service,"Ok , so this is one expensive gig by anyone’s standard. €750 lunch for 3 with two bottles of wine at the more modest end of the spectrum .  Strangely enough it is fabulously good value . The food , clearly labour intensive in the preparation , is second to none . Beautiful combinations of flavours and equally beautifully presented . The service is seamlessly efficient whilst being completely unpretentious and unfussy . It’s my second visit there and I’ll be back as soon as my bank account is replenished."

Ristorante Uliassi,10,A disappointing experience,"A group of us visited for lunch. It was a beautiful sunny day. Unfortunately we were put in a side room with frosted windows. It was hot and stuffy with no view of the sea or the beach. By contrast the main area was light and cool with a view. The service was very intrusive. Waiters hovered all the time, brushing the tablecloth repeatedly, removing and replacing plates and cutlery, filling glasses and so on. Why not just leave the bottle on the table and leave me alone? I felt uncomfortable the moment I walked in and this feeling never left me. The idea seemed to be to create a sort of theatrical experience in which I was expected to take part. It was all about presentation rather than taste. The idea seemed to be to make the meal into a drama and the concept that it was about eating in good company was lost. I remember what it looked like but the taste has faded from my memory. When we finally left (the meal was far too long) it was a relief to take off my shoes and walk down the beach into the sea. A simple pleasure in contrast to all the artifice I had been subjected to."

Il Luogo di Aimo e Nadia,50,Out of the ordinary.,Different vibe…which was refreshing. Conscientious service with a variety of flavors. We did it all and we’re out the door at midnight. So fun! What a wonderful memory we made while visiting Milan.

Il Luogo di Aimo e Nadia,40,Not worth of 2 stars,"This is an old restaurant, 60 years old, and they are often difficult. They may have a fantastic history, but time passes faster and the heavy load doesn’t allow it to keep up.  This is not a bad restaurant, of course. Food was tasteful, it looked good and was served nicely. Sommelier was very good too. Wine list was extensive, as you could expect.  Everything was good but nothing was very good. Service was also a little joyless."

Il Luogo di Aimo e Nadia,50,Wonderful food experience!,Wonderful experience in Italy. We have been a table of 6 persons and everything was sesational they have good wine's and a great food experience congratulations.

Il Luogo di Aimo e Nadia,30,Disappointing,"Having booked this restaurant several months in advance, we were looking forward to our visit whilst here in Milan.  We had dined at Seta two nights ago & had a fabulous time so expectations were high for this.    Sadly the atmosphere was poor; everything just felt a little forced.  Advertised as ""bright restaurant with abstract art works""; the reality was, a plain white room with little ambience or any points of interest.    The food was good, but lacking in that extra but of magic I expect from a 2 star.    Service lacked in personality, whilst everything was done ""correctly,"" it did mean we were often with empty glasses whilst we waited for the ""correct"" person to come & pour it.    Would we return...... no."

Il Luogo di Aimo e Nadia,50,A truly lovely time,The venue is very beautiful and refined/minimal but natural as well. The value was excellent and there are a lot of finds on the wine list which we had excellent help from the sommelier. Everything we had was absolutely superb and the service was courteous and attentive and friendly.  They offer 3 different tasting menus to choose from. They also have a wine menu/pairing option as well.

Il Luogo di Aimo e Nadia,40,Well executed tasting menu taking you around the regions of Italy,This tasting menu truly reflected so many various regions and cuisines in each dish. I was pregnant and they were very accommodating to my dietary preferences. My husbands dishes looked incredible and the wine pairings were very interesting from what he told me. My favorite dishes was the land and sea risotto. Each preparation was creative yet delicious and although very modern in execution the flavors were interesting yet familiar enough that I would want to eat many of the dishes again. We were here during COVID and in between Christmas and New Years and the service was still very friendly and attentive.

Il Luogo di Aimo e Nadia,10,Avoid,"Insufficient in most aspects: food, interior, service. Most food is dull and rather tasteless (only classic italian dishes like spaghetti and ravioli were good). service is ok, but somehow strange. the interior is depressing and unspectacular. No windows. the only really good thing to mention is the wine pairing and the sommelier, which we were very happy with. all this at a price of 800 EUR for 2 is just unacceptable."

Il Luogo di Aimo e Nadia,40,Always a pleasure,"Still going strong since the retirement of esteemed Aimo and Nadia although understand daughter Stefania is still involved. Chef of some 20 years and part owner, Negrini, is indeed talented, outstanding were the Liver Pate flavored with white truffle and cocoa also the Fassona breed Young Beef, less so was Tortelli filled with Piedmontese ossobuco marrow and Parmigiano a tad too heavy for this stage of the proceedings when one would have preferred a lighter more delicate filling, perhaps something that could be worked on together with the room now a bit sparse the wonderful abstract artworks having been removed, hopefully temporarily !"

Il Luogo di Aimo e Nadia,30,Average food and service,"I dislike writing mediocre reviews, but we left very disappointed after spending over $1000. Perhaps this was an off night, but for a 2 star Michelin Restraunt, we expected a high level of service and exceptional food.    When we arrived, we had difficulty choosing between the 2 set menus (Classic vs Autumn) When we asked the waiter for guidance, he replied the Autumn with no explanation. We thought it was a bit strange, but said fine since he was so quick in his decision making.    As we sat at our table, we noticed the energy of the servers to be a bit chaotic. Our server was literally running across the restaurant. Then, we saw a server drop an oyster appetizer on the floor. You simply don’t see this in a Michelin star restraunt.    The food was good, but not outstanding. When we got to the risotto dish, the server showed us the truffles, but then took it away. We thought it a bit odd. We realized after we ate it that he forgot to put it on our dish! Everyone around us had truffles shaved onto the risotto. Even if it cost extra, he did not ask if we wanted it.    At dessert, the waiter dropped the cream puff onto the table and her finger went into to dish. She brought us another. If this was just an average restaurant, it wouldn’t be a big deal. But, we were simply expecting a higher level of service and food quality.    We only had 2 days to eat at Michelin starred restaurants on this trip as high end restaurants are closed on Sundays and Mondays. I wish we had picked another. With so many delicious restaurants to chose from in Milan, I hope this review can help other travelers. It may just have been an off night. But if you are going to spend $1000, you should chose wisely."

Il Luogo di Aimo e Nadia,50,fantastico,"comfort delicious italian food, perfect for family Still miss aimo e nadia ... when we saw them there"

Il Luogo di Aimo e Nadia,50,Fully deserves its two stars,"Fully deserves its two Michelin stars. I had suckling pig served six ways preceded by perfect pasta with lobster. My wife enjoyed snails with lentils and crispy red mullet. Service was amazing. A wonderful culinary evening, worth the money. Not a restaurant for every day, of course."

Il Luogo di Aimo e Nadia,50,Exceptional !,"One of my favourite places in Italy! It is rewarded by 2 Michelin Stars. You will find here perfect service, excellent food, and modern elegant interior. Tasting menu is a must to try. Each dish looks like piece of art. There is also vast selection of the best wines. I will definitely be back there as often as I can. Magnificent!"

Il Luogo di Aimo e Nadia,50,Loved every bite,"I had dinner at ""Il luogo di Aimo e Nadia"" with my wife. The place is very family like and quite welcoming. Not at all fancy like other 2 star Michelin rated restaurants might be. As far as I am concerned, it's a positive thing.  We were advised the ""Il Luogo Delights"" tasting menu and it didn't disappoint. Every plate was an expression of true passion and love for food. We enjoyed every single moment of our dining experience which did last over 4 hours.    Thank you"

Il Luogo di Aimo e Nadia,30,Disappointing food and luke warm service,"Reputed to be one of the best and 'in"" fine dining modern italian restaurants in Milan. We found it disappointing. Food was 'ok', the ingredients were certainly high quality but the cooking style wasn't particularly interesting or tasty. More show than go. The time between some dishes was unacceptably long. We had the multi course degustation and had to wait 25-30min for some courses. Service (to us anyway) was standard but not warm or genuine, as compared to the very pleasant service given to the adjoining table who were locals. Thats fine, but its not fine if they ordered a taxi for us but no one bothered to inform us the taxi had already been waiting outside for a long time (and racking up waiting charges)."

Il Luogo di Aimo e Nadia,50,The restaurant isn’t sign,"The restaurant isn’t sign posted, but the Michelin Star plaque on the wall was a good indication that it was likely we were at the right place. Once we were finally allowed out of the cold and into the restaurant for our 7pm dinner booking, we were warmly greeted and politely asked to wait a little longer while the vaccum cleaner hummed away in another room. It felt strangely like we’d arrived at a dinner party too early and the hosts weren’t quite ready for us. It wasn’t long before we were lead to an intimate room of four tables set for 4 couples and one by one each couple arrived as we absorbed our minimalist “Bewitched meets the Brady Bunch”- like surroundings. Waiters came and went in a clockwork-like dance around the tables, gracefully placing fresh cutlery and delivering delicate dishes and matching wines from polished silver trays. All dishes meticulously presented and tasting superb with perfectly matched wines. Amazing.  A wonderful experience overall, and would definitely recommend, but a strangely uncomfortable robot-like vibe from the staff. All very friendly and helpful, but something just didn’t seem quite right."

Il Luogo di Aimo e Nadia,50,Worth to try while in Milan,Nice dining experience from starters to deserts Good dishes Great Service Nice setting A little bit pricey

Il Luogo di Aimo e Nadia,10,2 Michelin stars?? 😀😀😀😀very,2 Michelin stars?? 😀😀😀😀very funny! Try this place and you will understand what i am talking about. Me and my girl we just had a bih laugh. Bravo !

Il Luogo di Aimo e Nadia,40,"Superb experience, but no Italy",We were told it is the best dining experience in Milan. We confirm: the food was amazing and deserves Two Michelin stars. The place is very well designed.  However the cuisine bears no connection to Italy. Such restaurant could have been anywhere in the world.  There is an atmosphere of business there. Our sommelier was always looking at the next table when was finishing to pour wine to us. Why rush?

Il Luogo di Aimo e Nadia,50,A truly amazing gastronomic experience,A truly amazing gastronomic experience. Impeccable service and high quality and creative food as you would expect from a 2 ** Michelin.

Il Luogo di Aimo e Nadia,50,Incredible!,Absolutely amazing experience. Dinner was spectacular and the Sommelier was exceptional; pairing our meal with amazing wines throughout the meal. eeexcincredible wine wit

